index,x,y,z,norm,lowpass_filter,threshold_filter,moving_average
141,5.0253,-0.3926,-8.5194,9.898886362111648,10.641468119319127,9.898886362111648,10.942851958921143
142,5.5749,-0.2356,-9.2261,10.782204717960052,10.875121793963677,10.782204717960052,10.715538172093096
143,6.1638,-0.3533,-10.0113,11.761946225859052,11.18780804701473,11.761946225859052,10.673353165419707
144,6.5172,-0.0393,-10.0506,11.978731180304532,11.360370664197418,11.978731180304532,10.891595718728274
145,6.1246,-0.157,-9.658,11.437322158617375,11.318566449654728,11.437322158617375,11.171818128970532
146,5.8105,-0.3926,-9.1868,10.87719353739741,11.167670705612954,10.87719353739741,11.367479564027686
147,5.5749,-0.4711,-8.9513,10.555909099172842,11.074186121585829,10.555909099172842,11.322220440270243
148,5.732,-0.157,-9.1476,10.796252070047272,11.115084341031386,10.796252070047272,11.129081609107887
149,6.0853,-0.0393,-9.658,11.415313599722085,11.213488536947066,11.415313599722085,11.016398092991398
150,6.2816,-0.157,-10.1683,11.953136510974849,11.21220678919815,11.953136510974849,11.119560963462892
151,5.8497,0.0,-9.658,11.291410633308843,11.031781889344964,11.291410633308843,11.202404382645177
152,5.5357,-0.0393,-9.0691,10.625163235922543,10.764471563499976,10.625163235922543,11.216255209995117
153,5.1038,-0.0785,-8.4802,9.897915372945961,10.604375334378723,9.897915372945961,11.036587870574857
154,5.2216,-0.3926,-8.8728,10.302709408694394,10.679104563030913,10.302709408694394,10.81406703236932
155,5.6927,-0.3141,-9.4617,11.046685430028322,10.941508477659745,11.046685430028322,10.632776816180012
156,6.2031,0.0,-9.8543,11.644126334766383,11.215667396058146,11.644126334766383,10.703319956471521
157,6.4386,0.0,-9.8935,11.80410573529397,11.343142080755863,11.80410573529397,10.939108456345807
158,6.1638,-0.157,-9.5402,11.35924713526385,11.298538758262865,11.35924713526385,11.231374808809385
159,5.8497,-0.2748,-9.1083,10.82846406560044,11.187992237743845,10.82846406560044,11.336525740190591
160,5.6534,-0.3533,-8.9905,10.626139595356351,11.137852999537293,10.626139595356351,11.2524165732562
161,6.0068,-0.0393,-9.5009,11.240564556106602,11.173411312845358,11.240564556106602,11.17170421752424
162,6.046,0.0,-9.6972,11.427589590110419,11.203532679855249,11.427589590110419,11.096400988487533
163,6.1246,-0.0393,-9.8543,11.602564291569344,11.1187313682007,11.602564291569344,11.145064419748632
164,5.732,0.0,-9.4224,11.02893674657716,10.902628177667927,11.02893674657716,11.185158955943976
165,5.4179,-0.0393,-8.9905,10.496869778653064,10.662651997775098,10.496869778653064,11.159304992603317
166,5.1038,-0.3533,-8.6372,10.038666204730587,10.557318846384204,10.038666204730587,10.918925322328116
167,5.1823,-0.4319,-8.8335,10.250536237192668,10.67151580936019,10.250536237192668,10.683514651744565
168,5.8105,-0.3533,-9.4224,11.075574608118533,10.937223945602424,11.075574608118533,10.578116715054403
169,6.3994,-0.0393,-9.8935,11.782835274245329,11.18015045633252,11.782835274245329,10.728896420588036
170,6.2423,-0.2356,-9.815,11.634261542960086,11.267366798961397,11.634261542960086,10.95637477344944
171,5.889,-0.4319,-9.2654,10.987014870746284,11.21284459485111,10.987014870746284,11.14604450665258
172,5.7712,-0.3141,-9.1083,10.787332253156942,11.133611178691918,10.787332253156942,11.253403709845434
173,5.732,-0.3533,-9.1476,10.800890271176725,11.117651348050401,10.800890271176725,11.198466842457073
174,5.9283,-0.2356,-9.6972,11.36819845402076,11.145262372366027,11.36819845402076,11.11553947841216
175,5.9675,-0.2748,-9.7365,11.423047033957271,11.128299326847532,11.423047033957271,11.073296576611595
176,5.9283,-0.0393,-9.5402,11.232172604621068,11.011697663807547,11.232172604621068,11.122328123386554
177,5.5749,-0.157,-9.2261,10.78077363736017,10.83377852342846,10.78077363736017,11.1210164002272
178,5.3394,-0.2748,-8.912,10.392711455630817,10.697849286943026,10.392711455630817,11.039380637118018
179,5.3394,-0.5104,-9.0298,10.50271339035775,10.691019794795336,10.50271339035775,10.866283624385414
180,5.4571,-0.5889,-9.1476,10.667958069846357,10.820102665824473,10.667958069846357,10.715265831563233
181,5.9283,-0.3533,-9.5009,11.20431446318783,11.008995951597841,11.20431446318783,10.709694203276584
182,6.1638,-0.3141,-9.7365,11.52781512256334,11.157470566645925,11.52781512256334,10.859102500317217
183,5.9283,-0.3926,-9.4224,11.13914257966025,11.217634291570942,11.13914257966025,11.008388725123105
184,5.889,-0.5104,-9.3831,11.089787859558001,11.212666765575229,11.089787859558001,11.125803618963156
